HEADER
VTF File Version,1.1
VTF File Type,0
PID,13710
Generated on,2021-10-26 09:12:24
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,13710
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x191d570,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:kernel.link:wide_krnl,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
33,0:0:0
30,1:1:1
25,PLRAM[2]
16,clCreateBuffer
8,clCreateCommandQueue
6,clCreateContext
13,clCreateKernel
10,clCreateProgramWithBinary
19,clEnqueueMapBuffer
21,clEnqueueMigrateMemObjects
26,clEnqueueTask
34,clEnqueueUnmapMemObject
35,clFinish
4,clGetDeviceIDs
9,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
40,clReleaseCommandQueue
41,clReleaseContext
12,clReleaseDevice
32,clReleaseEvent
39,clReleaseKernel
37,clReleaseMemObject
38,clReleaseProgram
5,clRetainDevice
20,clRetainMemObject
18,clSetKernelArg
22,clWaitForEvents
28,kernel.link
29,wide_krnl
27,xilinx_aws-vu9p-f1_shell-v04261818_201920_2
24,xrt::bo::address
17,xrt::bo::bo
23,xrt::bo::sync
36,xrt::bo::write
7,xrt::device::device
11,xrt::device::load_xclbin
42,xrt::device::reset
14,xrt::kernel::kernel
15,xrt::run::run
31,xrt::run::start

EVENTS
89,0,22.110104,1,OPENCL_API_CALL,16
92,89,22.138517,1,OPENCL_API_CALL,16
93,0,22.140876,1,OPENCL_API_CALL,18
94,93,22.145179,1,OPENCL_API_CALL,18
95,0,22.145898,1,OPENCL_API_CALL,18
96,95,22.146993,1,OPENCL_API_CALL,18
97,0,22.147427,1,OPENCL_API_CALL,18
98,97,22.148119,1,OPENCL_API_CALL,18
99,0,22.148528,1,OPENCL_API_CALL,18
100,99,22.151535,1,OPENCL_API_CALL,18
101,0,22.153528,2,OPENCL_API_CALL,19
102,101,22.325656,2,OPENCL_API_CALL,19
103,0,22.327620,2,OPENCL_API_CALL,19
104,103,22.348769,2,OPENCL_API_CALL,19
105,0,22.350324,2,OPENCL_API_CALL,19
106,105,22.376302,2,OPENCL_API_CALL,19
107,0,43.466110,1,OPENCL_API_CALL,20
108,107,43.469510,1,OPENCL_API_CALL,20
109,0,43.470613,1,OPENCL_API_CALL,20
110,109,43.471710,1,OPENCL_API_CALL,20
111,0,43.473347,2,OPENCL_API_CALL,21
112,111,43.485540,2,OPENCL_API_CALL,21
113,0,43.487203,1,OPENCL_API_CALL,22
118,0,43.526953,4,WRITE_BUFFER,16384,0x2000,25,0x7f074eb91700
127,118,43.726089,4,WRITE_BUFFER
132,113,43.740009,1,OPENCL_API_CALL,22
133,0,43.744585,2,OPENCL_API_CALL,26
134,0,43.810495,6,KERNEL_ENQUEUE,29,30,1,0
137,133,43.834501,2,OPENCL_API_CALL,26
138,0,43.836261,1,OPENCL_API_CALL,32
139,138,43.838522,1,OPENCL_API_CALL,32
140,0,43.839580,1,OPENCL_API_CALL,22
141,134,47.388902,6,KERNEL_ENQUEUE,29,33,0,0
142,140,47.420713,1,OPENCL_API_CALL,22
143,0,47.424809,2,OPENCL_API_CALL,19
148,0,47.450612,3,READ_BUFFER,16384,0xe000,25,0x7f074e190700
